free_text,label_id,clean_text
Fan cô Minh hiếu đâu taaaa ❤️,0,fan cô minh_hiếu đâu ta
Nguyen Ngoc Tam gia phú phải không 😂,0,nguyen ngoc tam_gia_phú phải không
Tình đồng chí thật kiên trung!Sách lịch sử dạy giặc tra tấn dã man thế nào cũng không mở mồm có #,2,tình đồng_chí thật kiên_trung ! sách lịch_sử dạy giặc tra_tấn dã_man thế_nào cũng không mở mồm có #
bác dần chớm có tình yêu nước r đấy,0,bác dần chớm có tình_yêu nước r đấy
Toang quá thầy ơiiii :))),0,toang quá thầy ơi
"Làm cái đéo gì thì làm đừng để ng ta nhắc đến VN là gắn với từ ""ăn cắp"" :))",1,"làm cái đéo gì thì làm đừng để người ta nhắc đến việt nam là gắn với từ "" ăn_cắp """
chị ba nói chuyện dễ thương quá,0,chị ba nói_chuyện dễ_thương quá
.,0,.
Cả nước đồng lòng riêng em thi ko,0,cả nước đồng_lòng riêng em thi ko
Còn ngưỡng mộ có ba nhé hihihi,0,còn ngưỡng_mộ có ba nhé hihihi
Báo công an đi rồi quản lý thị trường hốt em luôn thể.,0,báo công_an đi rồi quản_lý thị_trường hốt em luôn_thể .
Im mẹ đi thằng mặt lon,2,im mẹ đi thằng mặt lon
thằng ad này não bị delay 3 năm à :)),2,thằng ad này não bị delay 3 năm à
🤣🤣🤣,0,
How to nói đểu vợ :)),0,how to nói đểu vợ
Mới hả mn 😅,0,mới hả mọi người
"Ad hãy tìm số báo nào của báo quân đội khi viết "" ba-rách ô-ba-ma"" và ""đô-na trăm "". Vãi báo",1,"ad hãy tìm số báo nào của báo quân_đội khi viết "" ba-rách ô-ba-ma "" và "" đô-na_trăm "" . vãi báo"
Bọn chó sủa bậy,1,bọn chó sủa bậy
Thì ra thầy đã có tính tấu hài từ lúc làm tuyển thủ chuyên nghiệp,0,thì ra thầy đã có tính tấu hài từ lúc làm tuyển_thủ chuyên_nghiệp
Sếp nhà mình cũng thế 🤩,0,sếp nhà mình cũng thế
bon comcom đơn vị tác chiến điện tử vs nhật ký yêu nước dm chúng mày vào mà đọc. tưởng ai cũng như chúng mày hết đấy,2,bon comcom đơn_vị tác_chiến_điện_tử vs nhật_ký yêu nước dm chúng_mày vào mà đọc . tưởng ai cũng như chúng_mày hết đấy
Các em nầy khi vào báo “công ngủ” với ác hồ thì phải chỉa vào mặt ác hồ như thế nầy nè :,2,các em nầy khi vào báo “ công_ngủ ” với ác_hồ thì phải chỉa vào mặt ác_hồ như_thế nầy nè :
Giận méo mặt =)),0,giận méo mặt
MV khá chất lượng,0,mv khá chất_lượng
Đi làm cũng khổ :((,0,đi làm cũng khổ
Thầy duo với levi để Tú bơ vơ,0,thầy duo với levi để tú_bơ vơ
Lại 1 người nữa ra đi,0,lại 1 người nữa ra đi
Bác ơi chói quá,0,bác ơi chói quá
Tự hào quá VN ơi 😂,0,tự_hào quá việt nam ơi
Khổ thân anh độ giải này mà nát mấy ông anti lại um lên cho mà xem ... Rồi team lại đủ thứ buồn. Còn ngày mai nữa mong các anh cố gắng,0,khổ thân anh độ giải này mà nát mấy ông anti lại um lên cho mà xem ... rồi team lại đủ thứ buồn . còn ngày_mai nữa mong các anh cố_gắng
Ai yêu ib nhé,0,ai yêu ib nhé
Chu Hoài tạo hình suốt mà giờ mới trend,0,chu_hoài tạo_hình suốt mà giờ mới trend
em mê con nhỏ ngoài Trần Duy Hưng nhưng phải cố gắng nhiều hơn !!!,0,em mê con_nhỏ ngoài trần duy_hưng nhưng phải cố_gắng nhiều hơn ! ! !
Tại mấy a tàu mà ra,0,tại mấy a tàu mà ra
Sợ thật ấy :))),0,sợ thật ấy
Xin phép cả nhà nhaaaa!!!,0,xin phép cả nhà nha ! ! !
"so với "" nghệ thuật sắp đặt "" trị giá 8.100 tỷ vnd của ông Hoàng Trung Hải thì tác phẩm ""trái chuối"".... rất là chuối !",0,"so với "" nghệ_thuật sắp_đặt "" trị_giá 8.100 tỷ_vnd của ông hoàng trung_hải thì tác_phẩm "" trái chuối "" .... rất là chuối !"
Nước hoa đểu lấy đâu ra xịn :))) Hot girl méo gì nhìn xấu vkl thề :))),2,nước hoa_đểu lấy đâu ra xịn hot girl_méo gì nhìn xấu vkl thề
"Sam luôn luôn đi theo cặp nhé, 2 con chồng lên nhau ý",0,"sam luôn_luôn đi theo cặp nhé , 2 con chồng lên nhau ý"
Trường Giang no no . Đg chỉ trích vì tính ích kỷ . K nghĩ cho ngkhac . Chứ bả sống thì tốt th chứ có j đâu,0,trường giang_no no . đg chỉ_trích vì tính_ích_kỷ . k nghĩ cho người khác . chứ bả sống thì tốt th chứ có j đâu
",..",0,", .."
Chúc mừng năm mới,0,chúc_mừng năm mới
Quân tâm ae có link xem chưa bao phê luôn ae ơi,0,quân tâm_ae có link xem chưa bao phê luôn anh em ơi
Thầy làm gì cũng được đừng ra MV hát là được nha thầy. Nói chứ dm mãi yêu thầy,0,thầy làm gì cũng được đừng ra mv hát là được nha thầy . nói chứ dm mãi yêu thầy
cứ như là 1 kịch bản hay cho việc hợp lý hóa xây sân bay long thành!,0,cứ như là 1 kịch_bản hay cho việc hợp_lý hóa xây sân_bay long thành !
Cổ động viên quảng ninh nhưng rất thích chất cổ động viên hải phòng💐,0,cổ động_viên quảng_ninh nhưng rất thích_chất cổ_động_viên hải_phòng
Đưa ô già đi trốn hợp lý hơn =)),0,đưa ô già đi trốn hợp_lý hơn
Suni Hạ Linh sau khi thấy vid này ☹️,0,suni hạ_linh sau khi thấy vid này
Bóng dơ,2,bóng dơ
Mai Ánh Thi có nha em ơi ibx nha,0,mai ánh thi có nha em ơi ibx nha
Có tiền đi đường quyền =)),0,có tiền đi đường quyền
Trần Bình Trọng Vừa xog = 1k like :) các bác sống nhanh vl :),1,trần bình_trọng vừa xog 1 k like các bác sống nhanh vãi lồn
Tôi nghĩ tiền không làm gì được các ông ạ =)),0,tôi nghĩ tiền không làm gì được các ông ạ
Nhớ đến đấng nha 3 gà 😎😎,0,nhớ đến đấng nha 3 gà
Mê cô quá,0,mê cô quá
"Vô tình thấy, giống anh quá 🤨",0,"vô_tình thấy , giống anh quá"
Đặng Thái Hoàng Châu dư âm từ năm này sang năm khác,0,đặng_thái_hoàng châu_dư_âm từ năm này sang năm khác
Tú ko cho anh 3 blue và cái kết :)),0,tú ko cho anh 3 blue và cái kết
Fan cứng nè,0,fan cứng nè
"em đây anh ơi , bây giờ em mới nhận ra bên em còn có 1 người anh tuyệt vời như anh anh Độ ạ 🥺",0,"em đây anh ơi , bây_giờ em mới nhận ra bên em còn có 1 người anh tuyệt_vời như anh anh độ ạ"
I love you to ca mo,0,i love you to ca_mo
Đumoe nói leo,1,đumoe nói leo
"Pha đánh răng ám ảnh nhất lịch sử điện ảnh, có thể lưu truyền mọi thời đại, là biểu tượng để các diễn viên học tập theo🤣🤣🤣🤣",0,"pha đánh răng ám_ảnh nhất lịch_sử điện_ảnh , có_thể lưu_truyền mọi thời_đại , là biểu_tượng để các diễn_viên học_tập theo"
Đu.má tu.biên tu.diēn luon...,1,đu . má tu . biên_tu . diēn luon ...
🙃,0,
"hoc cc gi` nua~, ve san voi ma` kiem an =]]z",1,"hoc con cặc gi `_nua ~ , ve_san voi ma `_kiem an_z"
Thanh Phương c làm 1 bài review đi c,0,thanh_phương c làm 1 bài review đi c
Đình Quang thô nhưnh thật quá bác ạ =))),0,đình_quang thô_nhưnh thật quá bác ạ
Abe có thể chiếm đoạt được trái tim của Tiểu Tiểu nhưng riêng blue của Tiểu Tiểu thì Abe tuổi lol chiếm đoạt được :vv,0,abe có_thể chiếm_đoạt được trái_tim của tiểu_tiểu nhưng riêng blue của tiểu_tiểu thì abe tuổi lol chiếm_đoạt được
Đúng là chó làm người phải chịu ... haizzz,1,đúng là chó làm người phải chịu ... haiz
Bùi Minh Huệ crush ưii . Anh thích em đó 😶,0,bùi_minh huệ crush ưii . anh thích em đó
Cô Minh hiếu nói chuyện thật thà dễ thương quá ✌️✌️✌️✌️✌️,0,cô minh_hiếu nói_chuyện thật_thà dễ_thương quá
Ai biết tên kiểu này là gì không ạ,0,ai biết tên kiểu này là gì không ạ
Uống nước là đi tù,1,uống nước là đi tù
đéo hiểu kiểu gì,1,đéo hiểu kiểu gì
e chúc panda của abe iu dấu 20/10 vui vẻ nhé và đừng quên xoá kênh,0,e chúc_panda của abe yêu dấu 20/10 vui_vẻ nhé và đừng quên xóa kênh
Đờ mờ cuộc sống,1,đờ mờ cuộc_sống
Phải xử lý hình sự mới sáng mắt ra đc !,0,phải xử_lý hình_sự mới sáng_mắt ra đc !
Dạo này nước mỹ ko dc an toàn . Sao không thấy cây súng 🔫🔫🔫 của nhà tien tri vậy,0,dạo này nước mỹ_ko dc an_toàn . sao không thấy cây súng của nhà tien_tri vậy
em về tộc anh r nhưng chưa có fc🤣,0,em về tộc anh r nhưng chưa có fc
khó chịu vãi😂,0,khó_chịu vãi
Ri thì như thor luôn,0,ri thì như thor luôn
Góp vui một tí :3,0,góp vui một_tí
Mọi người xin dành 1 chút thời gian nguyên góp mỗi người 1 like vào ảnh đại diện của tôi được hong :)),0,mọi người xin dành 1 chút thời_gian nguyên_góp mỗi người 1 like vào ảnh đại_diện của tôi được hong
triệu hồi phúc nghẹo..trọng lú,2,triệu hồi phúc_nghẹo .._trọng lú
"nói z thôi cho dân chúng bớt xoắn lên nhưng thực chắc cũng đâu vào đấy. nó chơi ngầm thì đố ai biết. cái nhà nước này nó nát bét hết rồi. các bác đừng có mơ làm nhà nước nữa, từ cấp 3 đã xác định là làm nghề gì mà k liên qua nhà nước rồi, vì tao biết g",2,"nói z thôi cho dân_chúng bớt xoắn lên nhưng thực_chắc cũng đâu_vào_đấy . nó chơi ngầm thì đố ai biết . cái nhà_nước này nó nát bét hết rồi . các bác đừng có mơ làm nhà_nước nữa , từ cấp 3 đã xác_định là làm nghề gì mà k liên_qua nhà_nước rồi , vì tao biết g"
Thời gian ủ bệnh lên tới 14 ngày khả năng cao vẫn phải cách li theo dõi thêm,0,thời_gian ủ_bệnh lên tới 14 ngày khả_năng cao vẫn phải cách li theo_dõi thêm
Mặt độ trông buồn cười vl kiểu con ơi cho bố cầm ms kkk,0,mặt độ trông buồn_cười vãi lồn kiểu con ơi cho bố cầm ms k
Pha xử lí hay nhất từng xem,0,pha xử_lí hay nhất từng xem
Thêm quả carô ở trong nữa nhìn chán 😑😓,0,thêm quả carô ở trong nữa nhìn chán
Bà này đỉnh thật. Nữ tướng đáng khâm phục. Giá như mà Việt Nam! Có sự lãnh đạo của bà thay cho NTKN thì hay cho đất nước.,0,bà này đỉnh thật . nữ_tướng đáng khâm_phục . giá như mà việt_nam ! có sự lãnh_đạo của bà thay cho ntkn thì hay cho đất_nước .
dư luận viên vào ẳng nào :v,2,dư_luận_viên vào ẳng nào
from,0,from
Nghe kì kì sao á. Con trai với mẹ mà liệu mấy cái lời nghe 😋😋😡,0,nghe kì_kì sao á . con trai với mẹ mà liệu mấy cái lời nghe
Lisa cai lậy 😍,0,lisa cai_lậy
Tq hắc xì cả thế giới phải rung chuyển,0,trung quốc hắc_xì cả thế_giới phải rung chuyển
NGHIỆP BÊ ĐÊ NẶNG LẮM R MÁ ƠI,2,nghiệp bê đê nặng lắm r má ơi
Duy Trần xin video với,0,duy_trần xin video với
Yêu thầy dấu bé 3,0,yêu thầy dấu bé 3
Nó giống vãi lol a ưi!,0,nó giống vãi lol a_ưi !
Cũng đã đến lúc những người làm công tác bảo vệ an ninh.các khu phố cần vào cuộc. Vì hình ảnh của đất nước không để mấy thằng lưu manh làm mất mặt được,2,cũng đã đến lúc những người làm công_tác bảo_vệ an_ninh . các khu_phố cần vào_cuộc . vì hình_ảnh của đất_nước không để mấy thằng lưu_manh làm mất mặt được
add e muốn mua cái này mua ở đâu ạ.,0,add e muốn mua cái này mua ở đâu ạ .
Lại lên cơn hoang tưởng bậc cao hơn!😁😂🤣,0,lại lên_cơn hoang_tưởng bậc cao hơn !
Nguyễn Minh bộ ba siêu phẩm r sao đọ,0,nguyễn_minh_bộ ba siêu_phẩm r sao đọ
Phương Minn ngộ nghĩnh nhỉ lạ lone nhỉ ? Rõ ràng cố tình tạo phốt để bán hàng online :))) mà làm như hay lắm . Sống dơ v ai mua đồ cho trời .,2,phương minn_ngộ nghĩnh nhỉ lạ lone_nhỉ ? rõ_ràng cố_tình tạo phốt để bán hàng online mà làm như hay lắm . sống dơ v ai mua đồ cho trời .
@Chiến trần chuẩn 👌,0,trần chuẩn
@Yo Min :)))),0,min
HÌNH NHƯ THIẾU 4X :3,0,hình_như thiếu 4 x
Chỉ chịch xã giao thôi =)))),1,chỉ chịch xã giao thôi
Trúc Ngân ơ s lại đi so sánh dink kout của cây a tê em vs đỉnh cao của Jack vại bạn?? 🙃🙃Thiệt là khập khiễng vs cả thiệt thòi cho bạn nện đàn dzợ🙂🙂🙂,0,trúc ngân_ơ s lại đi so_sánh dink_kout của cây a_tê em vs đỉnh_cao của jack vại bạn ? ?_thiệt là khập_khiễng vs cả thiệt_thòi cho bạn nện đàn dzợ
Hoàng Kiên nói đúng lại còn chuẩn 🤣🤣,0,hoàng kiên_nói đúng lại còn chuẩn
Có cc nè em :),2,có con cặc nè em
Page lâu lâu nói chuyện chuẩn dễ sợ >.<,0,page lâu_lâu nói_chuyện chuẩn dễ sợ > . <
Kinhh,0,kinhh
Quảng cáo lộ liễu quá 😁😁,0,quảng_cáo lộ liễu quá
Nghĩ ló chán :),0,nghĩ ló_chán
Nghe thế thôii làm theo mấtt hếttt =))),0,nghe thế thôii làm theo mấtt hết
Loại này phải,0,loại này phải
buồn a ạ 😞,0,buồn a ạ
Mong mấy bác được cách li ở nhà đừng trốn là em vui rồi :))))) cứ đi nhông nhông thì em cũng sợ :)))),0,mong mấy bác được cách li ở nhà đừng trốn là em vui rồi cứ đi nhông_nhông thì em cũng sợ
bậy zòi :v nhìn bên trái đi :D đừng nhìn bên phải :v,0,bậy zòi nhìn bên trái đi đừng nhìn bên phải
hợp lý a ưi 🤣🤣,0,hợp_lý a ưi
Nguyễn Trọng Hiệp hiệp bmw à 🤣🤣,0,nguyễn_trọng_hiệp hiệp_bmw à
Do lười chụp ảnh có mỗi kiểu chụp trộm thôi,0,do lười chụp ảnh có mỗi kiểu chụp trộm thôi
Thân hình phụ huynh gương mặt học sinh,0,thân_hình phụ_huynh gương_mặt học_sinh
"Giống như câu , Ngêu sò tranh nhau , Ngư ông đắc lợi",0,"giống như câu , ngêu sò tranh nhau , ngư ông đắc_lợi"
Hợp lí anh ưiii,0,hợp_lí anh ưi
Đinh Nguyễn Vươn Anh Tuan,0,đinh nguyễn_vươn anh tuan
Vũ Mai Ly ui thật á,0,vũ_mai ly_ui thật á
Huyền Khánh Phùng chả vờ chả vịt :)),0,huyền_khánh phùng chả_vờ chả vịt
Nguyễn Định tui xợ á,0,nguyễn_định tui xợ á
Minh Tran uh mình nghe cũng nghĩ là người miền trung mà bả ko biết phân biệt,0,minh tran uh mình nghe cũng nghĩ là người miền trung mà bả ko biết phân_biệt
Chị ba sang quá à...Đi hửi quần xì của con les,2,chị ba sang quá à ... đi hửi quần_xì của con les
Đi sau Việt Nam hàng thập kỉ,0,đi sau việt_nam hàng thập_kỉ
chúng mày phải thông cảm các anh ý đều có ước mơ làm hình sự nhưng dòng đời xô đẩy phải đi làm trật tự và giao thông .,0,chúng_mày phải thông_cảm các anh ý đều có ước_mơ làm hình_sự nhưng dòng đời xô_đẩy phải đi làm trật_tự và giao_thông .
Hang Vu đú trend lâu roài =)),0,hang vu_đú trend lâu roài
Thuyết phục vl,0,thuyết_phục vãi lồn
"Rõ ràng chức danh chủ tịch mà,sao ý thức lại khác vậy😌((",0,"rõ_ràng chức_danh chủ_tịch mà , sao ý_thức lại khác vậy ( ("
"Nguyễn Thanh Mai Trúc t hay kể chuyện cười cho m nghe , nh làm việc gì nhớ tập trung chuyên môn nghe ch =)))",0,"nguyễn_thanh_mai trúc_t hay kể chuyện cười cho m nghe , nh làm_việc gì nhớ tập_trung chuyên_môn nghe ch"
"Nhà nói dóc, nhà ảo tưởng chứ biết con mẹ gì mà tiên tri 😄🤣😂😂😂😃😂😭😢😘",2,"nhà nói dóc , nhà ảo_tưởng chứ biết con mẹ gì mà tiên_tri"
bạn trai nhà người ta chưa bao giờ làm tôi thất vọng :)),0,bạn trai nhà người ta chưa bao_giờ làm tôi thất_vọng
đợi ei,0,đợi ei
Tiêu Chảy Cấp .,0,tiêu chảy cấp .
sang năm mới mong anh bớt hí nha,0,sang năm mới mong anh bớt hí nha
Lúc đó tôi tưởng thế là ngầu,0,lúc đó tôi tưởng thế_là ngầu
nhìn chất vãi lìn anh ơiiiii,0,nhìn chất_vãi lìn anh ơi
Nguyễn Tuấn Phong thương chị quá,0,nguyễn_tuấn phong_thương chị quá
