free_text,label_id,clean_text
"Đm Ad, mày ngon kéo ra đó mà bve ngồi sủa phỏng có ích gì",2,"địt mẹ ad , mày ngon kéo ra đó mà bve ngồi sủa_phỏng có_ích gì"
Thuyết phục vcl =)))),1,thuyết_phục vãi cả lồn
Bố ông,0,bố ông
ăn bẩn ko chừa thứ gì kể cả bê tông.,1,ăn bẩn ko chừa thứ gì kể_cả bê_tông .
Thiên đường của cs!,2,thiên_đường của cuộc sống sống !
Để em mặc quần xong đi mua đồ mới liền nè thầy,0,để em mặc quần xong đi mua đồ mới liền nè thầy
25:05 phút Anh em chia sẻ mạnh tay tới Tập Cận Bình nhé! Trời sinh ra Tập tấc nhiêng sao lại sinh ra Tiger ?,0,255 phút anh_em chia_sẻ mạnh_tay tới tập_cận bình nhé !_trời sinh ra tập tấc_nhiêng sao lại sinh ra tiger ?
mình không hiểu được vì sao một nước nông nghiệp chăn nuôi xhcn lừng danh như đông lào mà thịt heo lại đắt gấp đôi gấp 3 thịt lợn nhập khẩu tư bản được nuôi tít bên kia nữa vòng trái đất mang về tận cửa nhà !!!!,2,mình không hiểu được vì sao một nước nông_nghiệp chăn_nuôi xhcn lừng_danh như đông_lào mà thịt heo lại đắt gấp vòng gấp 3 thịt lợn nhập_khẩu tư_bản được nuôi tít bên kia nữa đôi trái_đất mang về tận cửa nhà ! ! ! !
Troi oi toi thay cai người nay người cha ra người dan ông ko ra dan ông dan ba cha giong dan ba nhìn người nay giong quy that,2,troi oi_toi thay người nay người ra người dan ông ko ra dan ông ba giong_dan ba nhìn giong quy_that
Cáu vl,1,cáu lồn
Bó tay luôn không còn gì để nói,0,bó_tay luôn không còn gì để nói
Đm chậm thôi :)),1,mẹ chậm thôi
Trong khi thế giới đang đi lên thì nước mình lại đi xuống...,2,trong khi thế_giới đang đi lên thì nước mình lại đi xuống ... thì
"Bên anh nó đợi người chết gần bằng bệnh cúm ấy thì mới quan tâm, qua bên đó đeo khẩu trang nó kỳ thị khỏi nói",0,"bên anh nó đợi người chết gần bằng bệnh cúm ấy thì mới quan_tâm , qua bên đó đeo khẩu_trang nó kỳ_thị khỏi nói"
Nghe anh kể ghê quá tối không dám đi wc luôn :)),0,nghe anh kể ghê quá tối không dám đi wc luôn
Cho em coi vu chi sua co đep khong em se cho vo em sua,1,cho vu coi em chi_sua co_đep khong em se cho vo em sua
Linh vật đại diện thầy ba:)),0,linh_vật đại_diện thầy ba
cô duyên dễ sợ :)),0,cô duyên_dễ sợ
"Bà nầy nói chuyện ko có văn hoá , ko biết xấu hổ",2,"bà nầy nói_chuyện ko có văn_hóa , ko biết xấu_hổ"
"Bố lạy mày đừng ""hiếp dâm"" thị giác của bố nữa ad à 😂😂😂",1,"bố lạy mày đừng "" hiếp_dâm "" thị_giác của bố nữa ad à"
"Bạn nói chuyện ngu vkl thíu đéo gì con mà phải đợi con đéo cần mình .... Nó cần bạn thì cho câu tl mẹ rồi đéo phải kêu bạn đợi, mục đích đợi của nó là coi có tz nào ngon hơn bạn không thôi đéo có thì nó mới tìm đến bạn",2,"bạn nói_chuyện ngu vkl thíu_đéo gì con mà phải đợi con đéo cần mình .... nó cần bạn thì cho câu trả lời mẹ rồi đéo phải kêu bạn đợi , mục_đích đợi của nó là coi có tz nào ngon hơn bạn không thôi đéo có thì nó mới tìm đến bạn"
Chưa viết thành Mê Cung là khá rồi. Mà cái thằng soạn thư này chắc cũng không biết Mê Công là cái thứ gì. Thằng ký thì cứ ký!,2,chưa viết mê_cung là rồi . mà thằng soạn thư này chắc cũng không biết mê_công là cái thứ gì . thằng ký thì cứ !
Gil qq,2,gil quần què
Nghĩ làm gì nhiều cho mệt đầu =)). Về làm ly ngũ cốc xong đập bốp đầu vào gối ngủ đến sáng mai dậy làm tiếp thì sao mệt đc :)),0,nghĩ làm_gì nhiều cho mệt_đầu . về làm ly_ngũ_cốc xong đập bốp đầu_vào gối ngủ đến sáng_mai dậy làm tiếp thì sao mệt đc
Bã chửi giòn dễ sợ,0,bã chửi_giòn dễ sợ
nghĩ mà chán ...!!!,1,! mà chán ... nghĩ ! !
Nghĩ mà chán 🤧,1,nghĩ nghĩ mà chán
Hóng phần 2 của hài hải ngoại của anh Ba tại Lasvegas,0,hóng phần 2 của hài_hải_ngoại của anh ba tại lasvegas
Chúc ae năm mới vv,0,chúc anh em năm mới vui vẻ
Dung Nguyễn ơ kìa zui tánh zl:)) nếu đã k care thì còn cmt thể hiện gì vại:)),0,dung nguyễn_ơ_kìa zui tánh zlnếu đã k care thì còn cmt thể_hiện gì vại
Ad cho hỏi sao bọn nhà đài vtv24 có thể làm hiện các bình luận tích cực và có lợi cho nó nhỉ. BL phản bác sẽ tự ẩn.,1,ad cho hỏi sao bọn hiện vtv24 có_thể làm nhà_đài các bình_luận tích_cực và có lợi cho nó nhỉ . bl phản_bác sẽ tự_ẩn .
"Thôi xong, en lol rồi 🤣🤣🤣🤣",1,"thôi xong rồi en lol ,"
"Còn mày có con cũng ngu lắm, đẻ con ra cẩn thận đó",2,"còn mày mày có con cũng ngu lắm , đẻ con ra cẩn_thận đó"
Loằng ngoằng thì được cái *éo gì mà ông thích loằng ngoằng thế. :/ lạ vl,1,loằng_ngoằng thì được cái * éo gì mà ông thích loằng_ngoằng thế . lạ vãi lồn
Bóng khùng bóng điên,1,bóng điên khùng bóng điên
Con quái vật thì Nhiều răng giống Venom nhưng đ đáng yêu như Venom =)))) nhiều chân như bạch tuộc và siêu to khổng lồ như những món ăn của bà Tân vê lốc =)))),0,con quái_vật thì nhiều răng giống venom nhưng đ đáng yêu như venom nhiều chân như bạch_tuộc và siêu_to khổng_lồ như những món ăn của bà tân_vê lốc
giàu mà ý thức như cái đầu cac :),1,giàu mà ý_thức như cái đầu cac
Người có tiếng mặc cái lìn gì chẳng đẹp . Người bt nó bảo là điên,1,người có tiếng mặc cái lìn gì chẳng đẹp . người biết nó bảo là người điên
Thời gian có đợi thằng nào đâu,0,thời_gian có đợi thằng nào đâu
"E bik là các a đã cố gắng lắm rồi nên bây h mình quên đi những điều ko vui mà nhận tiền thưởng rồi sau đó còn về nước, còn live stream cho các Fan xem nữa. Năm nay đến đây là hết nhưng năm sau có thể sẽ vươn xa. Đường còn dài, tương lai còn rộng mà.",0,"e bik là các anh đã cố_gắng lắm rồi nên bây_h mình quên đi những điều ko vui mà nhận tiền thưởng rồi sau đó còn về nước , còn live_stream cho các fan xem nữa . năm nay đến đây là hết nhưng năm sau có_thể sẽ vươn xa . đường còn dài , tương_lai còn rộng mà ."
Fan arsenal,0,fan arsenal
Co con cac,1,con co cac
O DOI la vay luc nguoi ta ha Minh van con thi  chuoi nguoi ta cang ngay cang manh Bay  gio no tuc roi no quay Lai no can cang nhieu hon xua   nghe Cho da tai nhaoi nguoi that la  mat the dien cua nguoi vn  Bo tay  ban thieu,1,o doi_la vay luc nguoi ta ha minh_van con thi chuoi nguoi ta cang ngay cang_manh bây giờ no tuc roi no quay lai_no can_cang nhieu_hon xua nghe cho da tai_nhaoi nguoi that_la mat the dien cua nguoi việt nam bo tay ban thieu
Chi hieu oi sao chi kg lam líp chui thang nguyên sin dum em di chi,0,chi hieu oi_sao chi kg lam_líp chui_thang nguyên_sin dum em di_chi
đéo hiểu kiểu gì,1,đéo hiểu kiểu gì
chuong trinh sam lon qu a,2,qu trinh_sam lon chuong a
Cầu mong là như vậy. Bác Đam cố lên. Việt Nam cố lên. Quyết định thắng còn corona này,0,cầu_mong là như_vậy . bác đam cố lên . việt_nam cố lên . quyết_định thắng còn corona này
Nghĩ đến chỉ muốn băm con chó đĩ ấy trận,2,nghĩ đến chỉ muốn băm con chó đĩ ấy trận
Cô dễ thương xỉu,0,cô dễ_thương xỉu
Hong Son Tran nếu không thích bác có thể bấm nút unlike mà chứ bác nói vậy éo ai cảm thông đâu :))),1,hong son_tran nếu không thích bác có_thể bấm nút unlike mà chứ bác nói vậy éo ai cảm_thông đâu
Loại này phải cách ly vĩnh viễn,2,cách_ly này phải loại vĩnh_viễn
link đâu con mẹ m,1,link đâu con mẹ m
"Vài năm nữa Kỳ Anh là huyện ung thư, Hà Tĩnh là tỉnh ung thư của VN :3",0,"vài năm nữa kỳ anh là huyện ung_thư , hà_tĩnh là tỉnh ung_thư của việt nam"
Bán dân để trá nợ,1,bán dân để trá
Đcm cmt tục vkl😂😂.,1,địt vkl mẹ cmt_tục con .
Gu ăn mặc như cc :v,1,gu ăn_mặc như con cặc
Xin 1 lần đc bắt kịp🤣,0,xin 1 lần đc bắt kịp
Phi Quý dầu thơm mùi nhức đầu chết mẹ =)),1,phi quý_dầu thơm mùi nhức mẹ
dơ vl,1,vãi dơ lồn
ThanhTâm Nguyễn e từng như vậy à,0,thanhtâm nguyễn_e từng như_vậy à
Có anh Cọp cũng đo buồn lắm,0,có anh cọp cũng đo buồn lắm
Singend nữa,0,singend nữa
Ditme mặt thầy cũng thần thái vãi l*n :)),2,ditme mặt thầy cũng thần_thái vãi l * n
Trúc Thư hỏa thiêu nó đi,2,trúc thư hỏa_thiêu nó đi
"kẻ nào giỏi phá , ăn chơi , mất dạy , lưu manh , đều là bằng cấp lảnh đạo Việt Nam!",2,"kẻ nào giỏi phá , ăn_chơi , mất dạy , lưu_manh , , đều là bằng_cấp lảnh_đạo việt_nam !"
Lon ma m nka,2,lon ma m nka
Đĩ mẹ nó lại hỏng mạng🙂,1,đĩ mẹ nó lại mạng hỏng
Đm tao cừ tao ỉa 🤣🤣,1,tao cừ tao
Bênh bênh cái đéo,1,bênh bênh cái đéo
"trong đó có bọn comdom gì gì ấy cũng y như vậy, lũ sống bằng tiền lao động của dân mà cứ nghĩ chúng nó là thánh không bằng",2,"trong đó có bọn comdom gì gì cũng y như_vậy , sống bằng lao_động của dân mà cứ nghĩ là thánh không bằng"
ác mộng của cuộc đời là cà vào mấy con chửi thâm. nó chửi ko ngóc đầu lên đc :((( khóc mẹ mất,1,ác_mộng của cuộc_đời là chửi cà vào mấy con chửi thâm . nó chửi ko ngóc đầu lên đc khóc mẹ mất
"Homie là gì vậy, đọc mấy kia thì hiểu rồi mà ko hiểu homie",0,"homie là gì vậy , đọc mấy kia thì hiểu rồi mà ko hiểu homie"
me nhà no,1,no nhà me
Thảo Tino có nha! thường thì ngta bán 1tr /1 hộp tôi bán rẻ cho 500k 1 hộp nhé !,0,thảo tino có nha !_thường thì người ta bán 1 tr / 1 hộp tôi bán rẻ cho 500 k 1 hộp nhé !
khôn thế thầy lòn :)),2,khôn_thế khôn_thế thầy lòn
Các cháu bị bệnh này lâu chưa? :))),0,các cháu bị bệnh này lâu chưa ?
Thật nực cười sai phạm tày trời vẩn leo cao đến chóp bu chỉ đến khi muốn hạ bệ nhau thì tội trạng mới đc lôi ra xử lý . Thiệt hại cho ND hàng bao ngàn tỉ rồi lại chỉ cảnh cáo cắt chức về vườn an toàn thế là xong .!!! Chế độ này chúng chỉ nhân đạo với bọn q chức cs ...???,2,thật nực cười sai_phạm an_toàn vẩn leo cao đến chóp bu chỉ đến khi muốn hạ_bệ nhau thì tội_trạng mới đc lôi ra xử_lý . thiệt_hại cho nd hàng bao ngàn tỉ rồi lại chỉ cảnh_cáo cắt_chức về vườn tày_trời thế_là xong . ! ! !_chế_độ này chúng chỉ nhân_đạo với bọn q_chức cuộc sống ... ? ? ?
Dạng háng bắt Sele buscu chứ gì thầy 😍,1,dạng sele_buscu bắt háng chứ gì thầy
Nay trung vào showbiz rồi nên phải đẹp trai,0,nay trung vào showbiz rồi nên phải đẹp_trai
"Xàm, ăn không rảnh rỗi l, dịch ko giúp đc ai thì thôi còn chửi nhau đăng lên, chụp gạo đồ,  trẻ trâu",2,"xàm , , rảnh_rỗi l , dịch ko giúp đc ai thì thôi còn chửi nhau đăng lên ăn_không chụp gạo_đồ , trẻ trâu"
Đéo đở dc)),1,dc đở đéo ) )
"mấy chú mà có quen 1 thằng ăn chơi hoang tàn, se sua diêm dúa cộng thêm cái tính láo toét éo có tự trọng... suốt ngày mở miệng là nổ mà cứ hỏi mượn tiền...mấy chú tính sao? liệu cho nó vay bao lâu thì nản?",1,"mấy chú mà có quen 1 thằng ăn_chơi hoang_tàn , se sua diêm_dúa cộng thêm cái tính láo_toét éo có tự_trọng ... suốt ngày mở_miệng là nổ mà cứ hỏi mượn tiền ... mấy nản tính sao ?_liệu cho nó vay bao_lâu thì chú ?"
Ngứa mắt vc :v,1,ngứa cặc vãi mắt
Ko giống con giáp nào,1,ko giống con_giáp nào ko
Chi đep lắm,0,chi đep lắm
xạo vl,1,xạo lồn vãi
Đang chuẩn bị vặt lông các bác tài nè,0,đang chuẩn_bị vặt lông các bác tài nè
"Trần Huỳnh Như rồi nghe nhiều chuyện buồn quá cũng k tốt nha,đang busss cuuu tự nhiên nghĩ đến chuyện buồn xong là khóc ròng rã😅",1,"trần huỳnh_như rồi nghe nhiều chuyện buồn quá cũng k tốt_nha , đang bus là tự_nhiên nghĩ đến chuyện buồn xong cu khóc ròng_rã"
nói nhảm. Nhà tù chỉ dành cho bọn nghèo hoặc Ngu thôi. chứ nó tiền thì có mà ở.,1,nói nhảm . nhà_tù chỉ dành cho bọn nghèo hoặc ngu thôi . chứ nó tiền thì có mà ở .
nghe mắc i* quá abeeee,2,nghe mắc i * quá abe
Vl anh ơi 🤣,1,anh vãi lồn anh ơi
Tui thấy mấy ông chống cộng chẳng ông nào còn tỉnh táo. Hâm hết ko giống con giáp nào hết,2,tui thấy hết ông chống cộng chẳng ông nào còn tỉnh_táo . hâm mấy ko giống con_giáp nào hết
"nói z thôi cho dân chúng bớt xoắn lên nhưng thực chắc cũng đâu vào đấy. nó chơi ngầm thì đố ai biết. cái nhà nước này nó nát bét hết rồi. các bác đừng có mơ làm nhà nước nữa, từ cấp 3 đã xác định là làm nghề gì mà k liên qua nhà nước rồi, vì tao biết g",2,"nói thôi cho dân_chúng bớt xoắn nhưng thực_chắc cũng đâu_vào_đấy nó chơi ngầm thì ai biết . cái nhà_nước này nó nát bét hết rồi . bác đừng mơ làm nữa , từ cấp 3 đã xác_định là làm nghề gì mà k liên_qua rồi , vì tao biết g"
Thôi ăn lol rồi thầy ạ 🤦‍♂️,2,ạ ăn lol rồi thầy thôi
“ Yêu xa chỉ cần tin tưởng nhau là đủ “ :< Oiimeoii mấy má nói dễ quá haaa .-.,0,“ yêu xa chỉ cần tin_tưởng nhau là đủ “ : < oiimeoii mấy má nói dễ quá ha . - .
"Tàu mà...miệng bốn tốt, 16 vàng nhưng bắn ngang lưng như rạ ở gạc ma, giờ nhảy qua tư chính... chừng hốt xong nó đốt luôn.",2,"tàu mà ... miệng bốn tốt , 16 vàng nhưng bắn ngang lưng như tốt rạ ở gạc_ma , giờ nhảy qua tư_chính ... chừng hốt xong nó đốt luôn ."
Ông này có vào ăn bao h ko nhìn quen quen Lê Lê Thị Kiều Ngân,0,ông này có vào ăn bao_h ko nhìn quen_quen lê_lê_thị_kiều ngân
Mình đang tìm một con bò đặc điểm nhận dạng nó kêu cực kì thuyết phục nha có hậu tạ :;),2,mình đang tìm một bò con đặc_điểm nhận_dạng nó kêu cực_kì thuyết_phục_nha có hậu_tạ :
mai ông Hùng King về bẻ cổ chúng nó !,2,mai ông hùng_king về bẻ cổ chúng_nó !
còn nhân dân sẽ nhớ muôn đời Lũ súc sinh con Nghiệt súc như mày,2,còn nhân_dân sẽ nhớ nhân_dân muôn_đời lũ súc sinh con nghiệt_súc như mày
Cc abe,2,con cặc abe
Be de khung,2,be de khung
Nó khóc là vì lũ xủ nó( đồng bon) vẫn còn ngồi trên kia phán xét sinh mang nó,1,nó khóc là vì lũ xủ nó ( đồng_bon ) vẫn còn ngồi trên kia phán xét_sinh mang nó
"Thứ ko nhân cách , tiền nhìu cko ngta là cai nghiệp kiep truoc thiếu ngta h trả chứ méo đc miếng đức nào đâu mà hô hào , chị ba ! Chị ba phi",2,"ko nhân_cách , tiền nhìu cko người ta cai_nghiệp kiep truoc người ta h trả chứ méo đc miếng_đức nào mà hô_hào , ba ! chị ba phi"
Có cc nè em :),2,có con có cặc nè em
xạo vl,1,xạo lồn vãi
"Ý thức phải như thế mới đúng người biết bảo vệ cộng đồng, đâu như mấy cái loại trốn khai báo, khai báo sai rồi còn livestream khoe hay trốn cách li đâu, ý thức chuột cắn. Hãm",2,"ý_thức phải như_thế mới đúng người biết bảo_vệ cộng_đồng , đâu như mấy cái loại trốn khai_báo , ý_thức sai rồi còn livestream khoe hay trốn cách li đâu , khai_báo chuột_cắn . hãm"
Xin,0,xin
Hau Nguyen con cặc :v,1,hau nguyen con cặc
Ngon...,0,ngon ...
chặt cuu,1,chặt cuu
"Đã đi xem và thấy nó đéo gay cấn gì cả, chỉ có hiệu ứng âm thanh âm thanh là ghê. Có lẽ bộ phim mang tới cái triết lý nào đó",1,"đã đi xem và thấy nó đéo gay_cấn gì , chỉ có hiệu_ứng âm_thanh âm_thanh ghê . có_lẽ bộ phim mang tới cái triết_lý nào đó"
Đm mặc sịp vào chim to vcl ạ =)))),1,địt mẹ mặc sịp to_vcl chim vào ạ
